,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
116,2020-06-18,217.8116303160195,174.3074451032777,267.5671501029866,217.8116303160195,217.8116303160195,4.724785144380911,4.724785144380911,4.724785144380911,4.724785144380911,4.724785144380911,4.724785144380911,0.0,0.0,0.0,222.5364154604004
117,2020-06-19,219.73822304381832,177.35097957344115,270.9820287044484,219.73822304381832,219.73822304381832,2.1872356016269414,2.1872356016269414,2.1872356016269414,2.1872356016269414,2.1872356016269414,2.1872356016269414,0.0,0.0,0.0,221.92545864544527
118,2020-06-22,225.51800122721488,183.75232332826494,274.885038856244,225.51800122721488,225.51800122721488,4.480698481264253,4.480698481264253,4.480698481264253,4.480698481264253,4.480698481264253,4.480698481264253,0.0,0.0,0.0,229.99869970847914
119,2020-06-23,227.4445939550137,186.14557744586796,284.98743844685936,227.4445939550137,227.4445939550137,4.564475776251423,4.564475776251423,4.564475776251423,4.564475776251423,4.564475776251423,4.564475776251423,0.0,0.0,0.0,232.0090697312651
120,2020-06-24,229.3711866828126,187.0356200321689,275.9510059807828,229.3711866828126,229.3711866828126,4.626443976004348,4.626443976004348,4.626443976004348,4.626443976004348,4.626443976004348,4.626443976004348,0.0,0.0,0.0,233.99763065881695
121,2020-06-25,231.2977794106115,189.21875915878988,286.0402288070443,231.2977794106115,231.2977794106115,4.724785144375555,4.724785144375555,4.724785144375555,4.724785144375555,4.724785144375555,4.724785144375555,0.0,0.0,0.0,236.02256455498704
122,2020-06-26,233.22554048944772,188.20846971579596,280.6191417501966,233.22554048944772,233.22554048944772,2.187235601616518,2.187235601616518,2.187235601616518,2.187235601616518,2.187235601616518,2.187235601616518,0.0,0.0,0.0,235.41277609106425
123,2020-06-29,239.00882372595657,196.26803917250606,289.06248034556523,239.00882372595657,239.00882372595657,4.480698481272972,4.480698481272972,4.480698481272972,4.480698481272972,4.480698481272972,4.480698481272972,0.0,0.0,0.0,243.48952220722956
124,2020-06-30,240.93658480479286,198.41775521890852,291.09106182656296,240.93658480479286,240.93658480479286,4.564475776249926,4.564475776249926,4.564475776249926,4.564475776249926,4.564475776249926,4.564475776249926,0.0,0.0,0.0,245.5010605810428
125,2020-07-01,242.86434588362917,199.6808047502392,299.9893163244608,242.86434588362917,242.86434588362917,4.62644397599943,4.62644397599943,4.62644397599943,4.62644397599943,4.62644397599943,4.62644397599943,0.0,0.0,0.0,247.4907898596286
126,2020-07-02,244.7921069624654,202.42022649103728,297.1286151552619,244.7921069624654,244.7921069624654,4.724785144378967,4.724785144378967,4.724785144378967,4.724785144378967,4.724785144378967,4.724785144378967,0.0,0.0,0.0,249.51689210684435
127,2020-07-06,252.50315127781056,209.9870945091713,304.73058626273695,252.50315127781056,252.50315127781056,4.480698481240826,4.480698481240826,4.480698481240826,4.480698481240826,4.480698481240826,4.480698481240826,0.0,0.0,0.0,256.9838497590514
128,2020-07-07,254.43091235664684,209.974667903123,307.7186202783027,254.43091235664684,254.43091235664684,4.564475776247413,4.564475776247413,4.564475776247413,4.564475776247413,4.564475776247413,4.564475776247413,0.0,0.0,0.0,258.9953881328943
129,2020-07-08,256.3586734354832,215.03741310656082,305.5380380216051,256.3586734354832,256.3586734354832,4.626443976002457,4.626443976002457,4.626443976002457,4.626443976002457,4.626443976002457,4.626443976002457,0.0,0.0,0.0,260.98511741148565
130,2020-07-09,258.2864345107448,215.348690191623,307.511458567944,258.2864345107448,258.2864345107448,4.724785144374384,4.724785144374384,4.724785144374384,4.724785144374384,4.724785144374384,4.724785144374384,0.0,0.0,0.0,263.0112196551192
131,2020-07-10,260.21419558600655,215.47330136493272,314.88038484935277,260.21419558600655,260.21419558600655,2.1872356016062042,2.1872356016062042,2.1872356016062042,2.1872356016062042,2.1872356016062042,2.1872356016062042,0.0,0.0,0.0,262.40143118761273
132,2020-07-13,265.9974788117917,223.04944480430092,320.1590219749453,265.9974788117917,265.9974788117917,4.480698481249543,4.480698481249543,4.480698481249543,4.480698481249543,4.480698481249543,4.480698481249543,0.0,0.0,0.0,270.47817729304126
133,2020-07-14,267.92523988705346,224.73543217033378,318.7027231082908,267.92523988705346,267.92523988705346,4.564475776245917,4.564475776245917,4.564475776245917,4.564475776245917,4.564475776245917,4.564475776245917,0.0,0.0,0.0,272.48971566329936
134,2020-07-15,269.8530009623152,227.96499445205654,318.94682891166985,269.8530009623152,269.8530009623152,4.626443976001611,4.626443976001611,4.626443976001611,4.626443976001611,4.626443976001611,4.626443976001611,0.0,0.0,0.0,274.4794449383168
135,2020-07-16,271.78076203757695,230.1493428012001,325.4878639053,271.78076203757695,271.78076203757695,4.72478514438579,4.72478514438579,4.72478514438579,4.72478514438579,4.72478514438579,4.72478514438579,0.0,0.0,0.0,276.50554718196275
136,2020-07-17,273.7085231128387,229.10393747994544,322.5768005260408,273.7085231128387,273.7085231128387,2.1872356016399825,2.1872356016399825,2.1872356016399825,2.1872356016399825,2.1872356016399825,2.1872356016399825,0.0,0.0,0.0,275.8957587144787
137,2020-07-20,279.49180633862386,236.6055506977028,333.36835002883413,279.49180633862386,279.49180633862386,4.480698481252558,4.480698481252558,4.480698481252558,4.480698481252558,4.480698481252558,4.480698481252558,0.0,0.0,0.0,283.9725048198764
138,2020-07-21,281.41956741188335,239.1014272627214,335.5165334577819,281.41956741188335,281.41956741188335,4.564475776243403,4.564475776243403,4.564475776243403,4.564475776243403,4.564475776243403,4.564475776243403,0.0,0.0,0.0,285.98404318812675
139,2020-07-22,283.3473284851428,239.75788373240303,336.66382774102993,283.3473284851428,283.3473284851428,4.626443976004439,4.626443976004439,4.626443976004439,4.626443976004439,4.626443976004439,4.626443976004439,0.0,0.0,0.0,287.97377246114723
140,2020-07-23,285.27508955840227,242.03067089314527,338.21722476038775,285.27508955840227,285.27508955840227,4.724785144381207,4.724785144381207,4.724785144381207,4.724785144381207,4.724785144381207,4.724785144381207,0.0,0.0,0.0,289.9998747027835
141,2020-07-24,287.2028506316617,245.3249913934397,337.72949592531506,287.2028506316617,287.2028506316617,2.1872356016295584,2.1872356016295584,2.1872356016295584,2.1872356016295584,2.1872356016295584,2.1872356016295584,0.0,0.0,0.0,289.39008623329124
142,2020-07-27,292.9861338514401,249.87453450729467,345.4930526623331,292.9861338514401,292.9861338514401,4.48069848126698,4.48069848126698,4.48069848126698,4.48069848126698,4.48069848126698,4.48069848126698,0.0,0.0,0.0,297.4668323327071
143,2020-07-28,294.9138949246996,251.36340211119517,349.11266987300075,294.9138949246996,294.9138949246996,4.564475776252439,4.564475776252439,4.564475776252439,4.564475776252439,4.564475776252439,4.564475776252439,0.0,0.0,0.0,299.47837070095204
144,2020-07-29,296.84165599795904,255.86649503521616,346.7637449190572,296.84165599795904,296.84165599795904,4.626443975999722,4.626443975999722,4.626443975999722,4.626443975999722,4.626443975999722,4.626443975999722,0.0,0.0,0.0,301.4680999739588
145,2020-07-30,298.7694170712186,256.0172648566207,355.6137141841047,298.7694170712186,298.7694170712186,4.724785144376625,4.724785144376625,4.724785144376625,4.724785144376625,4.724785144376625,4.724785144376625,0.0,0.0,0.0,303.49420221559524
146,2020-07-31,300.6971781282748,257.27476171103564,347.39857761000127,300.6971781282748,300.6971781282748,2.1872356016296677,2.1872356016296677,2.1872356016296677,2.1872356016296677,2.1872356016296677,2.1872356016296677,0.0,0.0,0.0,302.88441372990445
147,2020-08-03,306.4804612994433,266.69265352885526,357.2640756597438,306.4804612994433,306.4804612994433,4.480698481269994,4.480698481269994,4.480698481269994,4.480698481269994,4.480698481269994,4.480698481269994,0.0,0.0,0.0,310.9611597807133
148,2020-08-04,308.40822235649944,264.24675634069285,357.89604602417774,308.40822235649944,308.40822235649944,4.564475776249926,4.564475776249926,4.564475776249926,4.564475776249926,4.564475776249926,4.564475776249926,0.0,0.0,0.0,312.9726981327494
149,2020-08-05,310.3359834135556,267.0643631744114,359.5691845960007,310.3359834135556,310.3359834135556,4.626443976002748,4.626443976002748,4.626443976002748,4.626443976002748,4.626443976002748,4.626443976002748,0.0,0.0,0.0,314.96242738955834
150,2020-08-06,312.26374447061175,267.21312835276484,366.0308147758087,312.26374447061175,312.26374447061175,4.7247851443800375,4.7247851443800375,4.7247851443800375,4.7247851443800375,4.7247851443800375,4.7247851443800375,0.0,0.0,0.0,316.9885296149918
151,2020-08-07,314.19150552766786,270.3032270247243,363.5845958450833,314.19150552766786,314.19150552766786,2.1872356016087116,2.1872356016087116,2.1872356016087116,2.1872356016087116,2.1872356016087116,2.1872356016087116,0.0,0.0,0.0,316.3787411292766
152,2020-08-10,319.97478869883645,271.75199193197665,369.8766822205815,319.97478869883645,319.97478869883645,4.480698481273009,4.480698481273009,4.480698481273009,4.480698481273009,4.480698481273009,4.480698481273009,0.0,0.0,0.0,324.45548718010946
153,2020-08-11,321.90254975589266,280.98014540706384,373.5786069943773,321.90254975589266,321.90254975589266,4.56447577624843,4.56447577624843,4.56447577624843,4.56447577624843,4.56447577624843,4.56447577624843,0.0,0.0,0.0,326.4670255321411
154,2020-08-12,323.8303108033953,278.2312599563339,372.083026234996,323.8303108033953,323.8303108033953,4.626443976001903,4.626443976001903,4.626443976001903,4.626443976001903,4.626443976001903,4.626443976001903,0.0,0.0,0.0,328.4567547793972
155,2020-08-13,325.7580718508979,280.12944725589836,377.2214266691347,325.7580718508979,325.7580718508979,4.724785144366687,4.724785144366687,4.724785144366687,4.724785144366687,4.724785144366687,4.724785144366687,0.0,0.0,0.0,330.4828569952646
156,2020-08-14,327.6858328984007,282.57280075281574,376.73712781069827,327.6858328984007,327.6858328984007,2.187235601653022,2.187235601653022,2.187235601653022,2.187235601653022,2.187235601653022,2.187235601653022,0.0,0.0,0.0,329.8730685000537
157,2020-08-17,333.4691160409086,290.7869129778223,386.7988481596914,333.4691160409086,333.4691160409086,4.4806984812817285,4.4806984812817285,4.4806984812817285,4.4806984812817285,4.4806984812817285,4.4806984812817285,0.0,0.0,0.0,337.9498145221903
158,2020-08-18,335.39687708841126,292.16082761191296,389.90382763842143,335.39687708841126,335.39687708841126,4.564475776258484,4.564475776258484,4.564475776258484,4.564475776258484,4.564475776258484,4.564475776258484,0.0,0.0,0.0,339.9613528646697
159,2020-08-19,337.3246381359139,293.2846163167086,388.63297830293703,337.3246381359139,337.3246381359139,4.626443976001059,4.626443976001059,4.626443976001059,4.626443976001059,4.626443976001059,4.626443976001059,0.0,0.0,0.0,341.95108211191496
160,2020-08-20,339.2523991834166,295.28057176005416,388.2821178748501,339.2523991834166,339.2523991834166,4.724785144378093,4.724785144378093,4.724785144378093,4.724785144378093,4.724785144378093,4.724785144378093,0.0,0.0,0.0,343.9771843277947
161,2020-08-21,341.1801602309193,294.87693501454083,393.28558628533284,341.1801602309193,341.1801602309193,2.1872356016320667,2.1872356016320667,2.1872356016320667,2.1872356016320667,2.1872356016320667,2.1872356016320667,0.0,0.0,0.0,343.3673958325513
162,2020-08-24,346.6858725445181,301.5422246708946,399.93952863643227,346.6858725445181,346.6858725445181,4.480698481243879,4.480698481243879,4.480698481243879,4.480698481243879,4.480698481243879,4.480698481243879,0.0,0.0,0.0,351.166571025762
163,2020-08-25,348.5211099823843,307.88838335615617,402.7168046514626,348.5211099823843,348.5211099823843,4.5644757762569865,4.5644757762569865,4.5644757762569865,4.5644757762569865,4.5644757762569865,4.5644757762569865,0.0,0.0,0.0,353.0855857586413
164,2020-08-26,350.3563474202505,303.894525739838,399.4644749291819,350.3563474202505,350.3563474202505,4.626443976000212,4.626443976000212,4.626443976000212,4.626443976000212,4.626443976000212,4.626443976000212,0.0,0.0,0.0,354.98279139625066
165,2020-08-27,352.19158485811676,308.8176581589234,405.9752743270707,352.19158485811676,352.19158485811676,4.72478514437351,4.72478514437351,4.72478514437351,4.72478514437351,4.72478514437351,4.72478514437351,0.0,0.0,0.0,356.9163700024903
166,2020-08-28,354.026822295983,308.239738511604,405.36513743881085,354.026822295983,354.026822295983,2.1872356016321763,2.1872356016321763,2.1872356016321763,2.1872356016321763,2.1872356016321763,2.1872356016321763,0.0,0.0,0.0,356.21405789761513
167,2020-08-31,359.53253460958166,316.33989085297026,415.29482327817726,359.53253460958166,359.53253460958166,4.480698481264002,4.480698481264002,4.480698481264002,4.480698481264002,4.480698481264002,4.480698481264002,0.0,0.0,0.0,364.0132330908457
168,2020-09-01,361.3677720474479,317.87220172546495,412.64362616142876,361.3677720474479,361.3677720474479,4.564475776253459,4.564475776253459,4.564475776253459,4.564475776253459,4.564475776253459,4.564475776253459,0.0,0.0,0.0,365.93224782370135
169,2020-09-02,363.20300948531417,324.2237844291198,418.0768054481558,363.20300948531417,363.20300948531417,4.62644397600324,4.62644397600324,4.62644397600324,4.62644397600324,4.62644397600324,4.62644397600324,0.0,0.0,0.0,367.8294534613174
170,2020-09-03,364.93727873145906,324.39197197666266,416.73865448573065,364.93727873145906,364.93727873145906,4.7247851443769235,4.7247851443769235,4.7247851443769235,4.7247851443769235,4.7247851443769235,4.7247851443769235,0.0,0.0,0.0,369.662063875836
171,2020-09-04,366.6715479776038,323.1641201005331,414.68978419066735,366.6715479776038,366.6715479776038,2.1872356016322843,2.1872356016322843,2.1872356016322843,2.1872356016322843,2.1872356016322843,2.1872356016322843,0.0,0.0,0.0,368.85878357923605
172,2020-09-08,373.60862496218283,331.3421337570564,426.6004577730844,373.60862496218283,373.60862496218283,4.564475776251961,4.564475776251961,4.564475776251961,4.564475776251961,4.564475776251961,4.564475776251961,0.0,0.0,0.0,378.1731007384348
173,2020-09-09,375.3428942083276,331.12967563734884,427.81392709220313,375.3428942083276,375.3428942083276,4.626443976002195,4.626443976002195,4.626443976002195,4.626443976002195,4.626443976002195,4.626443976002195,0.0,0.0,0.0,379.9693381843298
174,2020-09-10,377.0771634544724,332.6946664478772,428.22933473331403,377.0771634544724,377.0771634544724,4.724785144371567,4.724785144371567,4.724785144371567,4.724785144371567,4.724785144371567,4.724785144371567,0.0,0.0,0.0,381.801948598844
175,2020-09-11,378.8114327006171,332.2759783734833,431.971632836733,378.8114327006171,378.8114327006171,2.1872356016113286,2.1872356016113286,2.1872356016113286,2.1872356016113286,2.1872356016113286,2.1872356016113286,0.0,0.0,0.0,380.99866830222845
176,2020-09-14,384.01424043905155,339.5585597007316,434.40408566615406,384.01424043905155,384.01424043905155,4.480698481234873,4.480698481234873,4.480698481234873,4.480698481234873,4.480698481234873,4.480698481234873,0.0,0.0,0.0,388.4949389202864
177,2020-09-15,385.74850968519627,343.670011899267,438.2694988515912,385.74850968519627,385.74850968519627,4.564475776250464,4.564475776250464,4.564475776250464,4.564475776250464,4.564475776250464,4.564475776250464,0.0,0.0,0.0,390.3129854614467
178,2020-09-16,387.48277892071604,342.59249378242095,438.53631130283634,387.48277892071604,387.48277892071604,4.626443976005222,4.626443976005222,4.626443976005222,4.626443976005222,4.626443976005222,4.626443976005222,0.0,0.0,0.0,392.1092228967213
179,2020-09-17,389.2170481562358,345.61172425438644,441.89880147286965,389.2170481562358,389.2170481562358,4.724785144374979,4.724785144374979,4.724785144374979,4.724785144374979,4.724785144374979,4.724785144374979,0.0,0.0,0.0,393.9418333006108
180,2020-09-18,390.9513173917557,344.55201652261684,443.12567280604964,390.9513173917557,390.9513173917557,2.1872356016114387,2.1872356016114387,2.1872356016114387,2.1872356016114387,2.1872356016114387,2.1872356016114387,0.0,0.0,0.0,393.13855299336717
181,2020-09-21,396.15412509831515,351.127243699208,450.82721200647967,396.15412509831515,396.15412509831515,4.480698481237886,4.480698481237886,4.480698481237886,4.480698481237886,4.480698481237886,4.480698481237886,0.0,0.0,0.0,400.63482357955303
182,2020-09-22,397.8883943338349,353.9687522074769,447.9606613647294,397.8883943338349,397.8883943338349,4.564475776246935,4.564475776246935,4.564475776246935,4.564475776246935,4.564475776246935,4.564475776246935,0.0,0.0,0.0,402.45287011008185
183,2020-09-23,399.62266356935476,355.6616082401259,451.2040260952227,399.62266356935476,399.62266356935476,4.6264439760005045,4.6264439760005045,4.6264439760005045,4.6264439760005045,4.6264439760005045,4.6264439760005045,0.0,0.0,0.0,404.2491075453553
184,2020-09-24,401.3569328048746,359.093160217582,457.47523188674666,401.3569328048746,401.3569328048746,4.72478514437839,4.72478514437839,4.72478514437839,4.72478514437839,4.72478514437839,4.72478514437839,0.0,0.0,0.0,406.081717949253
185,2020-09-25,403.0912020403945,355.8306496083634,451.9131036428344,403.0912020403945,403.0912020403945,2.1872356016452152,2.1872356016452152,2.1872356016452152,2.1872356016452152,2.1872356016452152,2.1872356016452152,0.0,0.0,0.0,405.2784376420397
186,2020-09-28,408.294009780366,362.2965259735545,460.99046604713897,408.294009780366,408.294009780366,4.4806984812466055,4.4806984812466055,4.4806984812466055,4.4806984812466055,4.4806984812466055,4.4806984812466055,0.0,0.0,0.0,412.77470826161266
187,2020-09-29,410.0282790270232,365.8364106767623,456.3047805595961,410.0282790270232,410.0282790270232,4.5644757762454375,4.5644757762454375,4.5644757762454375,4.5644757762454375,4.5644757762454375,4.5644757762454375,0.0,0.0,0.0,414.59275480326863
188,2020-09-30,411.76254827368035,368.28758885595136,463.2153800254672,411.76254827368035,411.76254827368035,4.6264439760035305,4.6264439760035305,4.6264439760035305,4.6264439760035305,4.6264439760035305,4.6264439760035305,0.0,0.0,0.0,416.3889922496839
189,2020-10-01,413.4968175203375,371.6736894855084,464.2054261097999,413.4968175203375,413.4968175203375,4.724785144381801,4.724785144381801,4.724785144381801,4.724785144381801,4.724785144381801,4.724785144381801,0.0,0.0,0.0,418.22160266471934
190,2020-10-02,415.23108676699474,367.0952679157824,462.58262995293967,415.23108676699474,415.23108676699474,2.1872356016453245,2.1872356016453245,2.1872356016453245,2.1872356016453245,2.1872356016453245,2.1872356016453245,0.0,0.0,0.0,417.4183223686401
191,2020-10-05,420.4338945069662,377.30344645953426,470.3334751707328,420.4338945069662,420.4338945069662,4.480698481255324,4.480698481255324,4.480698481255324,4.480698481255324,4.480698481255324,4.480698481255324,0.0,0.0,0.0,424.91459298822156
192,2020-10-06,422.16816375362345,379.42098670287356,475.81804179940144,422.16816375362345,422.16816375362345,4.564475776255493,4.564475776255493,4.564475776255493,4.564475776255493,4.564475776255493,4.564475776255493,0.0,0.0,0.0,426.73263952987895
193,2020-10-07,423.9024330002806,382.0330634680594,480.19486288960013,423.9024330002806,423.9024330002806,4.626443976006559,4.626443976006559,4.626443976006559,4.626443976006559,4.626443976006559,4.626443976006559,0.0,0.0,0.0,428.52887697628717
194,2020-10-08,425.63673774834155,383.1581271030795,481.3524354314962,425.63673774834155,425.63673774834155,4.724785144377219,4.724785144377219,4.724785144377219,4.724785144377219,4.724785144377219,4.724785144377219,0.0,0.0,0.0,430.36152289271877
195,2020-10-09,427.3710424964026,376.0195806692723,477.67114498780455,427.3710424964026,427.3710424964026,2.1872356016349013,2.1872356016349013,2.1872356016349013,2.1872356016349013,2.1872356016349013,2.1872356016349013,0.0,0.0,0.0,429.5582780980375
196,2020-10-12,432.57395674058563,389.25706829742546,485.5288493174357,432.57395674058563,432.57395674058563,4.480698481264042,4.480698481264042,4.480698481264042,4.480698481264042,4.480698481264042,4.480698481264042,0.0,0.0,0.0,437.05465522184966
197,2020-10-13,434.3082614886467,391.73943972197225,486.3403076023449,434.3082614886467,434.3082614886467,4.564475776253996,4.564475776253996,4.564475776253996,4.564475776253996,4.564475776253996,4.564475776253996,0.0,0.0,0.0,438.87273726490065
198,2020-10-14,436.0425662367076,394.0586636550635,490.6184304606032,436.0425662367076,436.0425662367076,4.626443976001641,4.626443976001641,4.626443976001641,4.626443976001641,4.626443976001641,4.626443976001641,0.0,0.0,0.0,440.6690102127093
199,2020-10-15,437.77687098476866,393.2875202136367,489.2402785629426,437.77687098476866,437.77687098476866,4.724785144388624,4.724785144388624,4.724785144388624,4.724785144388624,4.724785144388624,4.724785144388624,0.0,0.0,0.0,442.5016561291573
200,2020-10-16,439.5111757328296,391.40723283957976,491.11947417342617,439.5111757328296,439.5111757328296,2.1872356016244776,2.1872356016244776,2.1872356016244776,2.1872356016244776,2.1872356016244776,2.1872356016244776,0.0,0.0,0.0,441.6984113344541
201,2020-10-19,444.7140899770128,403.8689576473194,496.51640231302196,444.7140899770128,444.7140899770128,4.480698481267056,4.480698481267056,4.480698481267056,4.480698481267056,4.480698481267056,4.480698481267056,0.0,0.0,0.0,449.19478845827985
202,2020-10-20,447.3927343159781,405.66799024031553,499.217052071433,447.3927343159781,447.3927343159781,4.564475776251482,4.564475776251482,4.564475776251482,4.564475776251482,4.564475776251482,4.564475776251482,0.0,0.0,0.0,451.95721009222956
203,2020-10-21,450.07137865494315,409.1412297792868,502.22726296295593,450.07137865494315,450.07137865494315,4.626443976004669,4.626443976004669,4.626443976004669,4.626443976004669,4.626443976004669,4.626443976004669,0.0,0.0,0.0,454.6978226309478
204,2020-10-22,452.7500229939084,407.9547291746056,504.35149087594294,452.7500229939084,452.7500229939084,4.724785144375276,4.724785144375276,4.724785144375276,4.724785144375276,4.724785144375276,4.724785144375276,0.0,0.0,0.0,457.47480813828366
205,2020-10-23,455.4286673328735,411.66292275817267,503.40054713387985,455.4286673328735,455.4286673328735,2.1872356016140544,2.1872356016140544,2.1872356016140544,2.1872356016140544,2.1872356016140544,2.1872356016140544,0.0,0.0,0.0,457.61590293448756
206,2020-10-26,463.46460034976906,419.74127323564534,515.2552651353031,463.46460034976906,463.46460034976906,4.480698481281479,4.480698481281479,4.480698481281479,4.480698481281479,4.480698481281479,4.480698481281479,0.0,0.0,0.0,467.94529883105054
207,2020-10-27,466.14324468873417,420.9287504476028,520.2256958258452,466.14324468873417,466.14324468873417,4.564475776248967,4.564475776248967,4.564475776248967,4.564475776248967,4.564475776248967,4.564475776248967,0.0,0.0,0.0,470.70772046498314
208,2020-10-28,468.8218890276994,425.68402204145923,519.7729131657725,468.8218890276994,468.8218890276994,4.626443975999951,4.626443975999951,4.626443975999951,4.626443975999951,4.626443975999951,4.626443975999951,0.0,0.0,0.0,473.44833300369936
209,2020-10-29,471.50053336666446,427.2087957578481,521.3220254108414,471.50053336666446,471.50053336666446,4.7247851443786875,4.7247851443786875,4.7247851443786875,4.7247851443786875,4.7247851443786875,4.7247851443786875,0.0,0.0,0.0,476.22531851104316
210,2020-10-30,474.17917770562974,430.838130799903,524.8230675655739,474.17917770562974,474.17917770562974,2.187235601614163,2.187235601614163,2.187235601614163,2.187235601614163,2.187235601614163,2.187235601614163,0.0,0.0,0.0,476.36641330724393
211,2020-11-02,482.2151107225253,441.05236438265933,532.2745211257017,482.2151107225253,482.2151107225253,4.4806984812436275,4.4806984812436275,4.4806984812436275,4.4806984812436275,4.4806984812436275,4.4806984812436275,0.0,0.0,0.0,486.69580920376893
212,2020-11-03,484.89375506149037,443.94612385090204,535.0476873223238,484.89375506149037,484.89375506149037,4.5644757762464545,4.5644757762464545,4.5644757762464545,4.5644757762464545,4.5644757762464545,4.5644757762464545,0.0,0.0,0.0,489.45823083773683
213,2020-11-04,487.57239940045565,444.5625595256672,539.8435527809622,487.57239940045565,487.57239940045565,4.626443976002978,4.626443976002978,4.626443976002978,4.626443976002978,4.626443976002978,4.626443976002978,0.0,0.0,0.0,492.1988433764586
214,2020-11-05,490.2510437394207,444.4349085732387,543.8104529503868,490.2510437394207,490.2510437394207,4.724785144374104,4.724785144374104,4.724785144374104,4.724785144374104,4.724785144374104,4.724785144374104,0.0,0.0,0.0,494.9758288837948
215,2020-11-06,492.929688078386,447.7138309513218,543.34784497391,492.929688078386,492.929688078386,2.1872356015932084,2.1872356015932084,2.1872356015932084,2.1872356015932084,2.1872356015932084,2.1872356015932084,0.0,0.0,0.0,495.1169236799792
216,2020-11-09,500.9656210952814,457.3188027542754,553.229286595858,500.9656210952814,500.9656210952814,4.480698481252347,4.480698481252347,4.480698481252347,4.480698481252347,4.480698481252347,4.480698481252347,0.0,0.0,0.0,505.4463195765337
217,2020-11-10,503.6442654342466,462.1684273141522,554.3221973743979,503.6442654342466,503.6442654342466,4.5644757762565105,4.5644757762565105,4.5644757762565105,4.5644757762565105,4.5644757762565105,4.5644757762565105,0.0,0.0,0.0,508.20874121050315
218,2020-11-11,506.3229097732119,461.1326283289636,556.9820978268342,506.3229097732119,506.3229097732119,4.6264439760021325,4.6264439760021325,4.6264439760021325,4.6264439760021325,4.6264439760021325,4.6264439760021325,0.0,0.0,0.0,510.949353749214
219,2020-11-12,509.00155411217696,464.66791955223067,563.0681972696975,509.00155411217696,509.00155411217696,4.724785144369522,4.724785144369522,4.724785144369522,4.724785144369522,4.724785144369522,4.724785144369522,0.0,0.0,0.0,513.7263392565465
220,2020-11-13,511.6801984511422,465.68004270413604,561.561094334492,511.6801984511422,511.6801984511422,2.1872356016375187,2.1872356016375187,2.1872356016375187,2.1872356016375187,2.1872356016375187,2.1872356016375187,0.0,0.0,0.0,513.8674340527797
221,2020-11-16,519.7161314680376,478.8280114698305,571.8268592384262,519.7161314680376,519.7161314680376,4.480698481255361,4.480698481255361,4.480698481255361,4.480698481255361,4.480698481255361,4.480698481255361,0.0,0.0,0.0,524.1968299492929
222,2020-11-17,522.3947758070027,479.32026678881385,572.0243554833008,522.3947758070027,522.3947758070027,4.564475776253996,4.564475776253996,4.564475776253996,4.564475776253996,4.564475776253996,4.564475776253996,0.0,0.0,0.0,526.9592515832567
223,2020-11-18,525.0734201459679,480.62569788115985,577.6250317342538,525.0734201459679,525.0734201459679,4.626443976001088,4.626443976001088,4.626443976001088,4.626443976001088,4.626443976001088,4.626443976001088,0.0,0.0,0.0,529.699864121969
224,2020-11-19,527.752064484933,482.2623065069485,579.6726493487656,527.752064484933,527.752064484933,4.7247851443809274,4.7247851443809274,4.7247851443809274,4.7247851443809274,4.7247851443809274,4.7247851443809274,0.0,0.0,0.0,532.476849629314
225,2020-11-20,530.4307088238983,484.73053183318933,579.6505867043451,530.4307088238983,530.4307088238983,2.1872356016270946,2.1872356016270946,2.1872356016270946,2.1872356016270946,2.1872356016270946,2.1872356016270946,0.0,0.0,0.0,532.6179444255254
226,2020-11-23,538.4666418407938,495.7661638867601,591.6308609566156,538.4666418407938,538.4666418407938,4.480698481258376,4.480698481258376,4.480698481258376,4.480698481258376,4.480698481258376,4.480698481258376,0.0,0.0,0.0,542.9473403220522
227,2020-11-24,541.145286179759,498.9580138052645,589.2606667803917,541.145286179759,541.145286179759,4.564475776252499,4.564475776252499,4.564475776252499,4.564475776252499,4.564475776252499,4.564475776252499,0.0,0.0,0.0,545.7097619560114
228,2020-11-25,543.8239305187242,500.39609798495,594.4980189660695,543.8239305187242,543.8239305187242,4.6264439760002425,4.6264439760002425,4.6264439760002425,4.6264439760002425,4.6264439760002425,4.6264439760002425,0.0,0.0,0.0,548.4503744947244
229,2020-11-27,549.1812191966545,502.6083235285119,599.8956063174041,549.1812191966545,549.1812191966545,2.187235601616671,2.187235601616671,2.187235601616671,2.187235601616671,2.187235601616671,2.187235601616671,0.0,0.0,0.0,551.3684547982712
230,2020-11-30,557.21715221355,512.8812747509947,612.1679192695505,557.21715221355,557.21715221355,4.480698481272798,4.480698481272798,4.480698481272798,4.480698481272798,4.480698481272798,4.480698481272798,0.0,0.0,0.0,561.6978506948228
231,2020-12-01,559.8957965525152,519.7185654117123,610.9778178148932,559.8957965525152,559.8957965525152,4.564475776248969,4.564475776248969,4.564475776248969,4.564475776248969,4.564475776248969,4.564475776248969,0.0,0.0,0.0,564.4602723287642
232,2020-12-02,562.5744408914803,526.2449800910331,615.187929386761,562.5744408914803,562.5744408914803,4.626443976003271,4.626443976003271,4.626443976003271,4.626443976003271,4.626443976003271,4.626443976003271,0.0,0.0,0.0,567.2008848674836
